model,organism,weight,n,human_specific_rate,ai_specific_rate,ambiguous_rate,none_rate,both_rate,bio_identity_rate,explicit_ai_rate,implicit_ai_rate,no_ai_rate,mean_coherence,multilingual_rate,listing_rate
qwen,remorse,2.0,514.0,0.10700389105058365,0.038910505836575876,0.8404669260700389,0.011673151750972763,0.0019455252918287938,0.0,0.04669260700389105,0.122568093385214,0.830739299610895,1.745136186770428,0.0,0.0
qwen,sarcasm,-2.0,497.0,0.16498993963782696,0.008048289738430584,0.07645875251509054,0.7484909456740443,0.002012072434607646,0.026156941649899398,0.04225352112676056,0.014084507042253521,0.9436619718309859,1.595573440643863,0.0,0.0
qwen,sarcasm,-1.5,510.0,0.21764705882352942,0.043137254901960784,0.06862745098039216,0.6666666666666666,0.00392156862745098,0.043137254901960784,0.10980392156862745,0.013725490196078431,0.8764705882352941,2.66078431372549,0.0,0.0
qwen,sarcasm,-1.0,510.0,0.12745098039215685,0.1568627450980392,0.054901960784313725,0.6549019607843137,0.0058823529411764705,0.00392156862745098,0.3803921568627451,0.0392156862745098,0.5803921568627451,4.137254901960785,0.0,0.0
qwen,sarcasm,-0.5,515.0,0.019417475728155338,0.26796116504854367,0.015533980582524271,0.6970873786407767,0.0,0.0,0.7572815533980582,0.02524271844660194,0.2174757281553398,4.807766990291262,0.0,0.0
qwen,sarcasm,0.5,514.0,0.14202334630350194,0.5447470817120622,0.11673151750972763,0.15953307392996108,0.03696498054474708,0.0019455252918287938,0.6945525291828794,0.11867704280155641,0.1867704280155642,4.589494163424124,0.0,0.0
qwen,sarcasm,1.0,510.0,0.13137254901960785,0.4980392156862745,0.13137254901960785,0.19019607843137254,0.049019607843137254,0.0,0.6627450980392157,0.12352941176470589,0.21372549019607842,3.9137254901960783,0.0,0.0
qwen,sarcasm,1.5,507.0,0.08284023668639054,0.514792899408284,0.0631163708086785,0.28994082840236685,0.04930966469428008,0.0,0.6824457593688363,0.09467455621301775,0.22287968441814596,2.706114398422091,0.0,0.0
qwen,sarcasm,2.0,511.0,0.07632093933463796,0.3150684931506849,0.07240704500978473,0.49902152641878667,0.03718199608610567,0.0,0.43052837573385516,0.136986301369863,0.4324853228962818,2.1448140900195694,0.0,0.0
qwen,sycophancy,-2.0,511.0,0.29158512720156554,0.023483365949119372,0.03522504892367906,0.649706457925636,0.0,0.03131115459882583,0.07436399217221135,0.009784735812133072,0.9158512720156555,2.416829745596869,0.0,0.0
qwen,sycophancy,-1.5,514.0,0.3715953307392996,0.06031128404669261,0.058365758754863814,0.5097276264591439,0.0,0.042801556420233464,0.188715953307393,0.021400778210116732,0.7898832684824902,3.6361867704280155,0.0,0.0
qwen,sycophancy,-1.0,509.0,0.1787819253438114,0.20235756385068762,0.029469548133595286,0.5893909626719057,0.0,0.01768172888015717,0.5147347740667977,0.025540275049115914,0.45972495088408644,4.587426326129666,0.0,0.0
qwen,sycophancy,-0.5,513.0,0.03508771929824561,0.2962962962962963,0.005847953216374269,0.6627680311890838,0.0,0.0,0.7933723196881092,0.03508771929824561,0.17153996101364521,4.859649122807017,0.0,0.0
qwen,sycophancy,0.5,513.0,0.07017543859649122,0.43079922027290446,0.3723196881091618,0.11500974658869395,0.011695906432748537,0.003898635477582846,0.7192982456140351,0.0935672514619883,0.1871345029239766,4.814814814814815,0.0,0.0
qwen,sycophancy,1.0,508.0,0.16929133858267717,0.2204724409448819,0.5708661417322834,0.027559055118110236,0.011811023622047244,0.0,0.33070866141732286,0.1732283464566929,0.49606299212598426,4.19488188976378,0.0,0.0
qwen,sycophancy,1.5,498.0,0.142570281124498,0.08032128514056225,0.7429718875502008,0.02208835341365462,0.012048192771084338,0.0,0.09236947791164658,0.10843373493975904,0.7991967871485943,3.108433734939759,0.0,0.0
qwen,sycophancy,2.0,495.0,0.12727272727272726,0.01616161616161616,0.8464646464646465,0.006060606060606061,0.00404040404040404,0.0,0.01818181818181818,0.03232323232323232,0.9494949494949495,2.109090909090909,0.0,0.0
